,Timestamp,Avg_Memory_Utilization,Avg_GPU_Usage,Avg_Disk_ActiveTime,Avg_Network_Usage,Avg_CPU_Utilization,Time
22,"['01/25/2022', '14:24:48', '+05:30']",43.5368895530701,0.705044431987429,0.0176013689887081,0.0250018076102594,2.81681391221717,2022-01-25 14:24:48
23,"['01/25/2022', '14:24:55', '+05:30']",44.3012237548828,1.27262847871186,0.245653786042211,0.358950896691174,14.0368723382735,2022-01-25 14:24:55
24,"['01/25/2022', '14:25:03', '+05:30']",44.1158652305603,0.31190519415301,0.185837706457716,0.0072613409827215,3.80070526656707,2022-01-25 14:25:03
25,"['01/25/2022', '14:25:10', '+05:30']",44.4308042526245,1.48577367941027,0.282128389150153,0.0206644157942731,4.37669747937366,2022-01-25 14:25:10
26,"['01/25/2022', '14:25:17', '+05:30']",44.4580674171448,2.04749171107395,0.155809023270296,0.013090159564835,3.83139961809063,2022-01-25 14:25:17
27,"['01/25/2022', '14:25:25', '+05:30']",44.2703008651733,1.88463612174007,0.134102822700379,0.0025936363725914,3.13126286227526,2022-01-25 14:25:25
28,"['01/25/2022', '14:25:32', '+05:30']",44.4859981536865,1.39930422204283,0.0890414324557243,0.0317079302931516,2.25006513357402,2022-01-25 14:25:32
29,"['01/25/2022', '14:25:39', '+05:30']",44.4358468055725,0.143171494316958,0.099801216731722,0.0108375936023721,1.39353592769442,2022-01-25 14:25:39
30,"['01/25/2022', '14:25:46', '+05:30']",44.4000124931335,0.617295231151502,0.058539104281147,0.0041219465834155,2.53966713996125,2022-01-25 14:25:46
31,"['01/25/2022', '14:25:54', '+05:30']",45.5597281455994,3.71490268834475,0.98272693518347,5.93000080925002,13.3894363575192,2022-01-25 14:25:54
32,"['01/25/2022', '14:26:01', '+05:30']",45.3596949577332,0.807657427770752,0.646465081766617,0.0101938636925523,3.42152929947332,2022-01-25 14:26:01
33,"['01/25/2022', '14:26:08', '+05:30']",45.0830817222595,0.398204094999986,0.240276834970323,0.0018459162446904,1.51180338284643,2022-01-25 14:26:08
34,"['01/25/2022', '14:26:15', '+05:30']",44.9359059333801,0.179931982014944,0.15639464881748,0.0034975124608952,1.59330415561648,2022-01-25 14:26:15
35,"['01/25/2022', '14:26:23', '+05:30']",44.8302745819092,0.163710456070807,0.395985329959028,0.0084463774969745,1.63067016896341,2022-01-25 14:26:23
36,"['01/25/2022', '14:26:30', '+05:30']",44.9932932853699,0.525031258992328,0.0641799975409588,0.019094536449013,2.64651685542895,2022-01-25 14:26:30
37,"['01/25/2022', '14:26:37', '+05:30']",45.2343583106995,1.1932755063118,0.0298812372436003,0.0160725016455676,4.36151239559159,2022-01-25 14:26:37
38,"['01/25/2022', '14:26:44', '+05:30']",45.4671025276184,0.54124065995946,0.185207472156061,0.0,6.40222130070646,2022-01-25 14:26:44
39,"['01/25/2022', '14:26:51', '+05:30']",44.8732376098633,0.404088757899428,0.32810252669096,0.0011577546632738,1.96550447225206,2022-01-25 14:26:51
40,"['01/25/2022', '14:26:59', '+05:30']",45.0971245765686,0.332174435620476,0.211618890874049,0.0723949241254791,1.90937096056919,2022-01-25 14:26:59
41,"['01/25/2022', '14:27:06', '+05:30']",44.9143767356873,0.161397311881062,0.0291677142803699,0.0069393519415148,1.45885142431393,2022-01-25 14:27:06
42,"['01/25/2022', '14:27:13', '+05:30']",44.8849678039551,0.171119023129369,0.0856794776066893,0.0042095462318883,2.00500378588515,2022-01-25 14:27:13
43,"['01/25/2022', '14:27:20', '+05:30']",45.015025138855,0.258440123632001,0.228969084041813,0.0035300400050274,9.60373267448025,2022-01-25 14:27:20
44,"['01/25/2022', '14:27:28', '+05:30']",45.0400710105896,0.463592647297529,0.233513083630124,0.001589722900336,1.94043430495958,2022-01-25 14:27:28
45,"['01/25/2022', '14:27:35', '+05:30']",45.0494408607483,0.918689582722762,0.0598765901975071,0.0182183618491964,1.94335149217437,2022-01-25 14:27:35
46,"['01/25/2022', '14:27:42', '+05:30']",44.7465419769287,0.0675814009640946,0.0751659645919747,0.0049392780554174,1.26845125476709,2022-01-25 14:27:42
47,"['01/25/2022', '14:27:49', '+05:30']",45.079505443573,1.27109083675631,0.170616907069566,0.0067855335243487,3.05123584104857,2022-01-25 14:27:49
48,"['01/25/2022', '14:27:56', '+05:30']",45.4306125640869,1.98613142189426,0.147134080161455,0.241681662873134,4.5938296315557,2022-01-25 14:27:56
49,"['01/25/2022', '14:28:06', '+05:30']",45.3391432762146,2.22810021958681,0.105208743515157,0.0054310618903287,4.07765315436881,2022-01-25 14:28:06
50,"['01/25/2022', '14:28:13', '+05:30']",45.3902959823608,0.947861082162697,0.0970641695712045,0.0008369804065952,3.51332158837998,2022-01-25 14:28:13
51,"['01/25/2022', '14:28:23', '+05:30']",45.0450658798218,0.402045749912428,0.13220617920087,0.0002247049683598,2.47087231210581,2022-01-25 14:28:23
52,"['01/25/2022', '14:28:30', '+05:30']",45.0855135917664,0.180479757474664,0.16685379059828,0.017452551484495,1.98646254745637,2022-01-25 14:28:30
53,"['01/25/2022', '14:28:40', '+05:30']",44.9228882789612,0.216030647109003,0.0774090911737613,0.007173466985291,2.61773094239421,2022-01-25 14:28:40
54,"['01/25/2022', '14:28:47', '+05:30']",45.1133728027344,0.291040471861791,0.0650676604675542,0.0009757098889743,2.11457057826178,2022-01-25 14:28:47
55,"['01/25/2022', '14:28:56', '+05:30']",45.0207233428955,0.142172238495755,0.0652659459943043,0.0037226681396422,1.21523888090551,2022-01-25 14:28:56
56,"['01/25/2022', '14:29:03', '+05:30']",44.9743151664734,0.332581265803472,0.0429232565201533,0.0018101819906367,1.62421955646894,2022-01-25 14:29:03
57,"['01/25/2022', '14:29:12', '+05:30']",45.0826525688171,0.632188347268073,0.0679976751076774,0.0045259916137594,2.22809911340169,2022-01-25 14:29:12
58,"['01/25/2022', '14:29:19', '+05:30']",45.1515555381775,0.335938302105085,0.100693251465502,0.0040995191574562,2.40355705534656,2022-01-25 14:29:19
59,"['01/25/2022', '14:29:28', '+05:30']",45.1869487762451,1.06464653923712,0.0654447465579992,0.0033981708270903,2.52098906986208,2022-01-25 14:29:28
60,"['01/25/2022', '14:29:35', '+05:30']",45.0232625007629,0.0447069199331524,0.108539408615174,0.0152850565159461,1.17539590288308,2022-01-25 14:29:35
61,"['01/25/2022', '14:29:43', '+05:30']",45.2588200569153,0.291772547401322,0.0536901682005587,0.0011359574200812,2.04374106823629,2022-01-25 14:29:43
62,"['01/25/2022', '14:29:50', '+05:30']",45.0288534164429,0.450666462376741,0.109457573977799,0.0043880261408994,2.81001965578591,2022-01-25 14:29:50
63,"['01/25/2022', '14:30:00', '+05:30']",44.8404550552368,0.804834253817004,0.23270154023651,0.202929225875479,2.42045895030009,2022-01-25 14:30:00
64,"['01/25/2022', '14:30:07', '+05:30']",45.327365398407,0.181401497271771,0.0187151116626805,0.0070008708062843,1.75954749855221,2022-01-25 14:30:07
65,"['01/25/2022', '14:30:14', '+05:30']",45.417332649231,1.60252323937104,0.0996425601624742,0.0039155776079328,4.21334906252183,2022-01-25 14:30:14
66,"['01/25/2022', '14:30:21', '+05:30']",45.3672528266907,0.393445508268053,0.158476325534325,0.0029258811466813,3.04596276756988,2022-01-25 14:30:21
67,"['01/25/2022', '14:30:28', '+05:30']",45.8287477493286,1.78179083921344,0.133373631989636,0.0174243718302401,5.34242948443949,2022-01-25 14:30:28
68,"['01/25/2022', '14:30:36', '+05:30']",46.3646531105042,2.10141106199348,0.118799340262258,0.0369758180754732,5.48202041088605,2022-01-25 14:30:36
69,"['01/25/2022', '14:30:43', '+05:30']",45.8867311477661,2.2852690667675,0.0981054672811719,0.0017717757049331,3.78420505434487,2022-01-25 14:30:43
70,"['01/25/2022', '14:30:50', '+05:30']",45.5042719841003,2.58351469607183,0.136981220724252,0.0125403205947212,2.58962891796721,2022-01-25 14:30:50
71,"['01/25/2022', '14:30:57', '+05:30']",45.603084564209,3.24374204276359,0.13655349877628,0.0551069175210828,3.30069644963639,2022-01-25 14:30:57
72,"['01/25/2022', '14:31:05', '+05:30']",45.7677006721497,3.04065316109051,0.0889604459957683,0.0230773205383774,5.15719025168418,2022-01-25 14:31:05
73,"['01/25/2022', '14:31:12', '+05:30']",45.8499550819397,2.59758664283303,0.185922308211929,0.0090240324334692,6.85357277790769,2022-01-25 14:31:12
74,"['01/25/2022', '14:31:19', '+05:30']",45.7310557365417,1.00510159402435,0.141523959159165,0.0042847219543376,2.81927371768287,2022-01-25 14:31:19
75,"['01/25/2022', '14:31:26', '+05:30']",45.52903175354,1.39726463317231,0.047839183286995,0.0186706310157274,2.52653542837015,2022-01-25 14:31:26
76,"['01/25/2022', '14:31:35', '+05:30']",45.2138423919678,0.679500169765603,0.101828820356109,0.01423563790853,2.42217398023862,2022-01-25 14:31:35
77,"['01/25/2022', '14:31:42', '+05:30']",45.5086946487427,1.71766212756126,0.0215211871511027,0.0058541896509468,5.05102725336856,2022-01-25 14:31:42
78,"['01/25/2022', '14:31:50', '+05:30']",45.7328677177429,0.47930513785136,0.219431762600997,0.0091688530078975,3.32573331793246,2022-01-25 14:31:50
79,"['01/25/2022', '14:31:57', '+05:30']",45.9185838699341,1.62502455518558,0.666460674926201,0.155172422806764,12.1082176747888,2022-01-25 14:31:57
80,"['01/25/2022', '14:32:05', '+05:30']",46.1209535598755,0.879677952056678,0.150967342499109,0.0009195064051026,3.09132077884336,2022-01-25 14:32:05
81,"['01/25/2022', '14:32:12', '+05:30']",45.5854415893555,1.14807528622687,0.170481077200663,0.0090772008298443,3.21586962400418,2022-01-25 14:32:12
82,"['01/25/2022', '14:32:20', '+05:30']",45.5071091651917,0.22711621038562,0.278798694205749,0.0119288197761266,1.83045052622787,2022-01-25 14:32:20
83,"['01/25/2022', '14:32:27', '+05:30']",45.3736782073975,0.250520914212025,0.0509051352190332,0.0221797518083356,1.89192708833024,2022-01-25 14:32:27
84,"['01/25/2022', '14:32:34', '+05:30']",45.2217698097229,0.581408639961279,0.0692776091750375,0.0253677464224405,3.49290944493527,2022-01-25 14:32:34
85,"['01/25/2022', '14:32:42', '+05:30']",45.4031944274902,0.487997155945501,0.0568048985493477,0.0022390126567964,2.13696731912356,2022-01-25 14:32:42
86,"['01/25/2022', '14:32:49', '+05:30']",45.2491641044617,0.645624694384163,0.0620028189070392,0.0011774183028677,2.07201586747329,2022-01-25 14:32:49
87,"['01/25/2022', '14:32:56', '+05:30']",45.4067707061768,0.285228212403921,0.206577719536508,0.0124096650062874,1.82746415965181,2022-01-25 14:32:56
88,"['01/25/2022', '14:33:03', '+05:30']",45.4486012458801,0.639312374232553,0.0576113653694617,0.001406129954596,2.83378438123352,2022-01-25 14:33:03
89,"['01/25/2022', '14:33:11', '+05:30']",45.3677654266357,1.72528199694953,0.303897650003671,0.0110767298859108,2.92684887849514,2022-01-25 14:33:11
90,"['01/25/2022', '14:33:18', '+05:30']",45.3255534172058,0.2455168196347,0.972082715018147,0.0007181347407621,1.21010765436552,2022-01-25 14:33:18
91,"['01/25/2022', '14:33:25', '+05:30']",45.5127000808716,3.10931016583817,0.187123285460706,0.0039214170341095,3.4478280121183,2022-01-25 14:33:25
92,"['01/25/2022', '14:33:32', '+05:30']",45.2674508094788,1.45879337708216,0.287504564091825,0.0284497174470618,1.86754907716576,2022-01-25 14:33:32
93,"['01/25/2022', '14:33:40', '+05:30']",45.3035831451416,0.0493407280773737,0.0520309576152778,0.0021010061041619,0.951189662315371,2022-01-25 14:33:40
94,"['01/25/2022', '14:33:47', '+05:30']",45.0577259063721,0.437643570704613,0.0530213818960875,0.0019582793980111,1.88100035087534,2022-01-25 14:33:47
95,"['01/25/2022', '14:33:54', '+05:30']",45.3181862831116,1.7688125916637,0.183828680680915,0.0127064711640738,4.14757816547343,2022-01-25 14:33:54
96,"['01/25/2022', '14:34:01', '+05:30']",45.4196333885193,0.592715018622379,0.165834458564974,0.002863394251945,2.14090207440096,2022-01-25 14:34:01
97,"['01/25/2022', '14:34:08', '+05:30']",45.4966902732849,1.8791252939209,0.170861108841093,0.0009046239433979,3.61098681755913,2022-01-25 14:34:08
98,"['01/25/2022', '14:34:16', '+05:30']",46.4117527008057,5.12260804911595,0.634287466036739,0.541245263940886,6.54256033465452,2022-01-25 14:34:16
99,"['01/25/2022', '14:34:23', '+05:30']",46.383273601532,2.09553448389254,0.232884687257081,0.0074223734228461,3.71954568806426,2022-01-25 14:34:23
100,"['01/25/2022', '14:34:30', '+05:30']",46.5232491493225,3.47952624654478,0.159043852058458,0.0520829734693389,7.74286345149829,2022-01-25 14:34:30
101,"['01/25/2022', '14:34:37', '+05:30']",46.9477415084839,0.809504943527347,0.0991170715085853,0.0127029243637108,2.33128289605428,2022-01-25 14:34:37
102,"['01/25/2022', '14:34:45', '+05:30']",46.357262134552,1.15876906328376,0.187223872963098,0.0217331674408466,3.19593636550152,2022-01-25 14:34:45
103,"['01/25/2022', '14:34:52', '+05:30']",47.5868105888367,2.09707321617577,0.500210690371713,0.176172330742313,13.0036447013456,2022-01-25 14:34:52
104,"['01/25/2022', '14:34:59', '+05:30']",47.4050521850586,1.73281952663592,0.105147330315875,0.0447116970540882,5.49367963438354,2022-01-25 14:34:59
105,"['01/25/2022', '14:35:08', '+05:30']",46.8870162963867,1.44770836051588,0.0633283164876251,0.0675075175286698,6.47420832765516,2022-01-25 14:35:08
106,"['01/25/2022', '14:35:15', '+05:30']",47.0984935760498,0.411892782806673,0.0196072710637501,0.0978804455458391,3.92424284865583,2022-01-25 14:35:15
107,"['01/25/2022', '14:35:25', '+05:30']",46.9295740127563,1.62947396225386,0.260249932729561,0.107816785966718,6.56098725107466,2022-01-25 14:35:25
108,"['01/25/2022', '14:35:32', '+05:30']",46.8905091285706,3.03906160116754,0.0281107189088477,0.122624516661311,6.79622171262592,2022-01-25 14:35:32
109,"['01/25/2022', '14:35:42', '+05:30']",46.6413497924805,0.316253302618445,0.0833315556983941,0.129559056422631,2.92210039024289,2022-01-25 14:35:42
110,"['01/25/2022', '14:35:49', '+05:30']",46.8883395195007,0.200400505407653,0.0416073202237856,0.104804868315384,3.56219551614004,2022-01-25 14:35:49
111,"['01/25/2022', '14:35:58', '+05:30']",46.0540413856506,0.126695666917916,0.0543391513822035,0.101710469715743,3.01643540703165,2022-01-25 14:35:58
112,"['01/25/2022', '14:36:05', '+05:30']",46.6251730918884,0.228938572194735,0.111553319992047,1.50503555026702,11.7126230022739,2022-01-25 14:36:05
113,"['01/25/2022', '14:36:14', '+05:30']",46.6339111328125,0.287789731200582,0.199689961031669,0.173953622084919,14.0903298298133,2022-01-25 14:36:14
114,"['01/25/2022', '14:36:21', '+05:30']",46.7427492141724,0.224494475474106,0.212839253310003,0.137193062690218,11.4839456732469,2022-01-25 14:36:21
115,"['01/25/2022', '14:36:29', '+05:30']",46.7373132705688,0.249220956970214,0.1194186455189,0.123107478021687,4.64988455891174,2022-01-25 14:36:29
116,"['01/25/2022', '14:36:36', '+05:30']",46.9143629074097,0.411737974776626,0.0118429304699498,0.157500565047532,4.49618725264949,2022-01-25 14:36:36
117,"['01/25/2022', '14:36:44', '+05:30']",50.3184080123901,5.2698585523193,0.171754786267459,0.756962441978207,14.9079580207106,2022-01-25 14:36:44
118,"['01/25/2022', '14:36:51', '+05:30']",49.7187614440918,3.24261995970957,0.118380684311628,0.977730798803076,9.66793289507326,2022-01-25 14:36:51
119,"['01/25/2022', '14:37:02', '+05:30']",50.3262996673584,5.50272277718443,0.973841805010196,0.761722769363116,23.821031109226,2022-01-25 14:37:02
120,"['01/25/2022', '14:37:09', '+05:30']",50.5987167358398,3.17316416823894,0.219583776659368,0.895192478412749,6.76202845016584,2022-01-25 14:37:09
121,"['01/25/2022', '14:37:18', '+05:30']",49.5455980300903,1.49245489127855,0.12886692041591,0.220950631979033,8.97578430583094,2022-01-25 14:37:18
122,"['01/25/2022', '14:37:25', '+05:30']",49.3601679801941,2.59860228114683,0.102094138233302,0.639578284238371,7.73165583249651,2022-01-25 14:37:25
123,"['01/25/2022', '14:37:33', '+05:30']",49.1189002990723,4.90191174636306,0.270049674151345,0.99097679920708,5.17412721175534,2022-01-25 14:37:33
124,"['01/25/2022', '14:37:40', '+05:30']",49.0596294403076,1.57561236930501,0.0221039884662579,0.579482255395073,4.35928361896435,2022-01-25 14:37:40
125,"['01/25/2022', '14:37:47', '+05:30']",48.9855289459229,1.57605943695248,0.0824040182800472,0.162961832462464,5.16616938611169,2022-01-25 14:37:47
126,"['01/25/2022', '14:37:54', '+05:30']",48.9963531494141,1.68113948034807,0.211620098744291,0.213297400966861,4.08031393162052,2022-01-25 14:37:54
127,"['01/25/2022', '14:38:02', '+05:30']",48.9640474319458,1.5394088046443,0.0166506482097614,0.149118816893286,4.00983392654763,2022-01-25 14:38:02
128,"['01/25/2022', '14:38:09', '+05:30']",48.9381194114685,1.543936175289,0.076862819984467,0.20878487668306,4.7095541950596,2022-01-25 14:38:09
129,"['01/25/2022', '14:38:16', '+05:30']",48.9383935928345,1.44685208271682,0.127266590214206,0.190240851448652,3.41652782414992,2022-01-25 14:38:16
130,"['01/25/2022', '14:38:23', '+05:30']",48.7111568450928,2.72801604216581,0.169027543391783,0.154417882545333,5.96253571083502,2022-01-25 14:38:23
131,"['01/25/2022', '14:38:30', '+05:30']",48.4681844711304,5.06377355399024,0.16490362642227,1.11077544902675,10.4072876206343,2022-01-25 14:38:30
132,"['01/25/2022', '14:38:38', '+05:30']",47.4554419517517,5.14738632869022,0.187545172123629,0.502588637148751,6.10948608333519,2022-01-25 14:38:38
133,"['01/25/2022', '14:38:45', '+05:30']",47.2418785095215,5.03229797459092,0.0168615221701256,0.275973607418118,5.56188592112381,2022-01-25 14:38:45
134,"['01/25/2022', '14:38:52', '+05:30']",47.5632071495056,3.85016190729662,0.121946687794584,0.202364668894682,4.28405201619969,2022-01-25 14:38:52
135,"['01/25/2022', '14:38:59', '+05:30']",47.1972584724426,3.57885008973434,0.127478348113782,0.235563194616163,3.10284428039644,2022-01-25 14:38:59
136,"['01/25/2022', '14:39:07', '+05:30']",47.0755219459534,3.59529764419789,0.0127761993738314,0.196127759094833,4.9012738825341,2022-01-25 14:39:07
137,"['01/25/2022', '14:39:14', '+05:30']",47.2128033638,3.50494825252404,0.0341706278669514,0.222043589366384,4.85317328250831,2022-01-25 14:39:14
138,"['01/25/2022', '14:39:21', '+05:30']",46.8442916870117,3.33336391289494,0.0310080564833222,0.131965073063213,4.71218224573274,2022-01-25 14:39:21
139,"['01/25/2022', '14:39:28', '+05:30']",47.0944762229919,3.4016426588222,0.0821032395332178,0.161318609442909,3.88034124097671,2022-01-25 14:39:28
140,"['01/25/2022', '14:39:36', '+05:30']",47.1649527549744,3.64318659020076,0.12771078385072,0.325238694118839,4.81269839047813,2022-01-25 14:39:36
141,"['01/25/2022', '14:39:43', '+05:30']",46.8642115592957,3.46491144458588,0.148973210677482,0.147270463662232,4.80080233247434,2022-01-25 14:39:43
142,"['01/25/2022', '14:39:53', '+05:30']",46.8449234962463,3.37851914107974,0.0883281866139914,0.120310578092704,4.40009640739784,2022-01-25 14:39:53
143,"['01/25/2022', '14:40:00', '+05:30']",46.7153191566467,3.45468078218515,0.105625618993616,0.134549335071545,4.48560991532105,2022-01-25 14:40:00
144,"['01/25/2022', '14:40:10', '+05:30']",47.0169067382813,3.40752813794866,0.125999409105758,0.349888174877746,5.62443527274188,2022-01-25 14:40:10
145,"['01/25/2022', '14:40:17', '+05:30']",47.0875144004822,3.43626803950369,0.120049013204787,0.631680541797495,4.33069964530998,2022-01-25 14:40:17
146,"['01/25/2022', '14:40:27', '+05:30']",46.9297647476196,3.41044102476682,0.0858290062962335,0.157651337652457,4.82254604633401,2022-01-25 14:40:27
147,"['01/25/2022', '14:40:34', '+05:30']",46.927285194397,3.39450683351927,0.100607439657717,0.139465686754046,4.65828705379359,2022-01-25 14:40:34
148,"['01/25/2022', '14:40:42', '+05:30']",47.2023248672485,3.36298215322717,0.007782234396237,0.14733955266775,4.8726616907152,2022-01-25 14:40:42
149,"['01/25/2022', '14:40:49', '+05:30']",47.0290780067444,3.39892833768465,0.135300851314796,0.143852577939719,4.76531062911781,2022-01-25 14:40:49
150,"['01/25/2022', '14:40:57', '+05:30']",47.2310423851013,3.55290150485129,0.0947566408271756,0.14883918758531,4.96608534289832,2022-01-25 14:40:57
151,"['01/25/2022', '14:41:04', '+05:30']",47.1883535385132,3.75300797504948,0.0820642974220729,1.01517614884588,4.66257695558815,2022-01-25 14:41:04
152,"['01/25/2022', '14:41:13', '+05:30']",47.2867012023926,3.67158365710966,0.0150082898099605,1.0868468305718,4.26966939416717,2022-01-25 14:41:13
153,"['01/25/2022', '14:41:20', '+05:30']",47.156023979187,3.72836121847958,0.101420130627058,2.1634666713744,4.52997442884903,2022-01-25 14:41:20
154,"['01/25/2022', '14:41:28', '+05:30']",47.0534920692444,3.76589072843795,0.0097538890598045,1.79071719378868,4.6356956911545,2022-01-25 14:41:28
155,"['01/25/2022', '14:41:35', '+05:30']",47.1484303474426,3.6950856590622,0.418042522340992,1.23195250422724,4.76391736473348,2022-01-25 14:41:35
156,"['01/25/2022', '14:41:43', '+05:30']",47.1761584281921,3.6372737480083,0.0279841523507176,1.15152039662874,4.21381956661386,2022-01-25 14:41:43
157,"['01/25/2022', '14:41:50', '+05:30']",46.9282150268555,3.67709920657079,0.0173926079873068,1.4200168960082,4.86091071999435,2022-01-25 14:41:50
158,"['01/25/2022', '14:41:57', '+05:30']",47.1748232841492,3.60299483041126,0.332762284433678,1.1411521521523,4.71360551651563,2022-01-25 14:41:57
159,"['01/25/2022', '14:42:04', '+05:30']",47.0067024230957,3.57160504921399,0.0188292910728258,0.930514771148868,5.16560531665446,2022-01-25 14:42:04
160,"['01/25/2022', '14:42:11', '+05:30']",47.0844507217407,3.63756882669272,0.0702506706896018,1.03905194519107,4.58880385750906,2022-01-25 14:42:11
161,"['01/25/2022', '14:42:19', '+05:30']",47.1977353096008,3.55437109851769,0.0203064066588747,0.428428403291328,5.98076120238861,2022-01-25 14:42:19
162,"['01/25/2022', '14:42:26', '+05:30']",47.2692847251892,3.37864287393432,0.250483528328681,0.39473563822063,7.45371214797622,2022-01-25 14:42:26
163,"['01/25/2022', '14:42:33', '+05:30']",47.1544981002808,0.417186562681843,0.0277446413323596,0.102668835931472,3.89826058168042,2022-01-25 14:42:33
164,"['01/25/2022', '14:42:40', '+05:30']",47.1251487731934,1.06808846939667,0.125234122212002,0.177891153210956,7.06386285465569,2022-01-25 14:42:40
165,"['01/25/2022', '14:42:48', '+05:30']",47.546112537384,1.56771394907891,0.944109482119065,0.904161659345232,7.92206600122849,2022-01-25 14:42:48
166,"['01/25/2022', '14:42:55', '+05:30']",47.5673198699951,0.48957015001051,0.389320033170109,0.120982503544219,4.03615416702983,2022-01-25 14:42:55
167,"['01/25/2022', '14:43:02', '+05:30']",47.040855884552,0.233090412760134,0.254413595947745,0.104081649685896,2.85920317692597,2022-01-25 14:43:02
168,"['01/25/2022', '14:43:09', '+05:30']",47.2909450531006,0.48603329929097,0.196106263131482,0.0984402520099264,2.82134690187565,2022-01-25 14:43:09
169,"['01/25/2022', '14:43:17', '+05:30']",47.8264451026917,0.37744271345247,0.112137394981488,0.116238594300815,4.07437486427494,2022-01-25 14:43:17
170,"['01/25/2022', '14:43:24', '+05:30']",47.4356770515442,0.435966414287326,0.131729238139964,0.136609766978216,2.75027345047991,2022-01-25 14:43:24
171,"['01/25/2022', '14:43:32', '+05:30']",47.4794268608093,1.63784620049622,0.0626090437968455,0.12437285701422,10.0531250467301,2022-01-25 14:43:32
172,"['01/25/2022', '14:43:39', '+05:30']",47.7546811103821,0.670568048713604,0.363709084269747,0.185178178670077,5.46331896232691,2022-01-25 14:43:39
173,"['01/25/2022', '14:43:46', '+05:30']",47.6805686950684,1.30268969594106,0.45787623004249,0.094090337940722,5.94864952101226,2022-01-25 14:43:46
174,"['01/25/2022', '14:43:53', '+05:30']",47.4566459655762,0.647275677179646,0.229978552864065,0.138347123285093,4.06608209457726,2022-01-25 14:43:53
175,"['01/25/2022', '14:44:01', '+05:30']",48.6817598342896,4.6673460388879,1.07320062979222,0.210508917781403,14.9128408850208,2022-01-25 14:44:01
